  -2.0818837e-01  -5.7799736e-01  -6.9870701e-01  -5.9374323e-01  -2.9739215e-01  -6.6541210e-01  -3.9460485e-01  -5.2284652e-01   2.5831285e-01   1.0582674e-01   5.7606563e-01   7.4440227e-01   1.1116698e+00   9.9353469e-01   9.5872177e-01   1.0205618e+00   7.2668138e-01   1.9967223e-01   2.4038045e-01   5.6337571e-01   3.6154136e-01  -4.6311959e-02  -1.8490355e-01  -9.3344070e-02   3.7824322e-01   7.9598066e-01   1.1436751e+00   1.1548758e+00   9.5677929e-01   1.0238121e+00   5.8637382e-01   4.0029115e-01   1.7297336e-01   1.1556549e-01  -1.6043618e-01  -5.8483895e-01  -2.9080371e-01  -9.3576684e-02   4.0979350e-01   7.5163798e-01   1.0658405e+00   6.8019121e-01   1.2740653e+00   1.3943488e+00   1.1572538e+00   1.3427974e+00   8.6431869e-01   6.3566043e-01   9.5343503e-01   1.0413890e+00
  -2.3402475e-01  -2.3267639e-01  -3.2646318e-01  -3.6237179e-01  -4.2627659e-01  -7.9721786e-01  -1.0842642e+00  -5.4425734e-01  -1.6872720e-01   4.4916971e-01   3.5065789e-01   6.2238068e-01   5.6327309e-01   1.1634429e-01   6.7972627e-01   2.8913771e-01   4.8331434e-01  -2.5525594e-02  -5.6025796e-01  -2.0337293e-01   5.7688395e-01   1.0791557e-01   3.8440070e-01   4.9199165e-01   7.9632153e-01   1.4002175e+00   1.1731985e+00   1.0106137e+00   1.2475146e+00   9.5918636e-01   6.2383034e-01   5.9823613e-01   3.9199254e-01   5.6134936e-01   7.5077183e-02  -7.6504024e-02   1.6111216e-01   2.4230887e-01  -2.4561800e-02   8.3341121e-01   8.9213554e-01   9.0220256e-01   7.4268296e-01   6.7598138e-01   7.7741085e-01   1.0551168e+00   1.0099606e+00   6.9676312e-01   9.6917900e-01   7.4223167e-01
  -8.6705456e-02  -1.9128172e-01  -5.6040359e-01  -1.5196933e-01  -3.6485607e-01  -6.1392802e-01  -6.1529417e-01   1.3493815e-01  -6.5854659e-02  -2.3940126e-01  -9.9840831e-02  -1.7428177e-01  -2.4730469e-01   4.1475028e-01   1.7645967e-01   6.4163079e-02   6.5541181e-01  -8.6836352e-03  -2.4135842e-01   1.0791928e-01   3.3874197e-01   4.5133253e-01   1.0571433e-01   3.1565647e-01   7.8279381e-01   1.0466687e+00   1.2742144e+00   1.3147374e+00   1.2804199e+00   9.1625357e-01   4.2623841e-01   3.2038852e-01  -2.6772456e-01   1.3340471e-01   1.7147157e-02   5.6350049e-01   6.4886977e-01   4.0938063e-02  -6.4928616e-03   5.9920478e-01   7.3915628e-01   2.8043061e-01   2.1375959e-01  -1.0110605e-01   9.5885825e-01   9.6716005e-01   1.4605836e+00   1.4660725e+00   8.1503596e-01   1.1356380e+00
  -1.8085143e-01  -2.4802164e-01  -7.6425815e-01  -3.3426353e-01   5.5833269e-02  -5.4594856e-01  -6.6811988e-01  -2.5720037e-01  -8.4588236e-02   2.2511177e-02   8.5642279e-02  -1.2814294e-01  -1.8911412e-01   3.4221754e-01  -9.0216942e-02   9.0553667e-02   2.8690551e-01   9.6329475e-04   6.5029688e-01   4.3499770e-01   7.7247989e-01   5.6251251e-01   6.3544090e-01   4.3441894e-01   8.8767790e-01   1.2285010e+00   1.6122710e+00   1.2953290e+00   1.4728162e+00   2.8242640e-01   7.1774981e-01   4.3727973e-02  -5.4788545e-01   4.2550832e-02   2.4173778e-01   4.6015346e-01   1.8392816e-01  -1.9262382e-01  -2.5878039e-01   6.5261617e-02   3.4863381e-01   4.3357212e-01   6.4006354e-01   4.7485920e-01   1.1722396e+00   1.5551424e+00   1.1656747e+00   1.1013977e+00   7.1412008e-01   8.9040027e-01
  -7.3139577e-01  -2.7640926e-01  -2.9122271e-01  -2.5172341e-01  -6.4394209e-01  -8.9277008e-01  -2.3043263e-01  -1.8765014e-01  -9.0984625e-02  -1.5391416e-01  -1.7266695e-01   2.4033331e-01   5.2747533e-01   5.0977949e-01   6.4598774e-01   9.6938316e-01   8.8485528e-01   2.7903745e-01   4.0088724e-01   7.6587838e-01   8.0484169e-01   5.7906552e-01   7.0441705e-01   1.8542473e-01   6.3086780e-01   1.1935253e+00   1.3675990e+00   1.0328119e+00   7.0925519e-01   1.0899461e+00   9.7020816e-01   6.2931665e-01   1.5618186e-01   1.7757635e-01   2.2176048e-01   3.7773974e-01   3.1905707e-01  -5.0844320e-01  -1.9146729e-03  -1.2770088e-01   3.0272355e-02   5.0614356e-01   4.3296064e-01   4.6504816e-01   1.4801324e+00   1.7735729e+00   1.6619663e+00   1.4236221e+00   1.1786294e+00   1.5038655e+00
  -1.1656025e+00  -5.3860716e-01  -8.7412393e-01  -4.8502623e-01  -3.3217360e-01  -5.0875005e-01   2.1817903e-01   3.3987426e-01  -8.5593826e-03  -4.8322747e-02  -3.0881933e-01  -2.8539496e-01   3.6146418e-01   4.3277099e-01   1.0249955e+00   1.2439330e+00   4.8590768e-01   7.9396574e-01   2.4638734e-01   6.1173508e-01   1.0333147e+00   5.3660099e-01   4.8076010e-01   4.0968956e-01   2.1764527e-01   7.3108024e-01   6.4364134e-01   9.5608614e-01   6.9931775e-01   7.9587683e-01   8.0985615e-01   6.2833265e-01   3.3907355e-01  -1.8760660e-01  -1.7186962e-01  -6.3020990e-03   1.5818623e-03   3.2718979e-01  -1.2513311e-01   8.0690143e-02   6.8664474e-01   1.1010137e+00   9.1111490e-01   1.2981617e+00   2.0776696e+00   2.7956635e+00   2.0184362e+00   1.8902391e+00   1.5082842e+00   1.7167578e+00
  -1.6999890e+00  -1.7973150e+00  -1.3553808e+00  -1.1605864e+00  -9.3750286e-01  -6.3939856e-01   1.2216218e-01  -1.4535151e-01   4.5707289e-01   2.3508856e-01  -4.0345045e-01   1.7757012e-01   3.8657666e-01   3.9356763e-01   5.8950417e-01   5.9719514e-01   6.8650125e-01   7.1666514e-01   4.9543786e-01   4.5971936e-01   8.4946888e-01   1.0396223e+00   5.9390379e-01   1.5284744e-01   3.4694184e-01   3.4913968e-01   6.6365617e-01   7.9601310e-01   6.1479905e-01   1.9920740e-01   1.5367866e-01   5.9496922e-01   6.8008317e-02  -1.4522717e-01   3.1095226e-02  -2.0374026e-01  -4.8330088e-01  -2.5621886e-02  -1.5128235e-01  -3.2344919e-01   2.5929604e-01   1.0675627e+00   1.1616452e+00   1.6178154e+00   2.1064296e+00   2.8347508e+00   2.5648782e+00   2.3146751e+00   1.7476554e+00   1.6621493e+00
  -1.4992191e+00  -1.7154424e+00  -1.5819995e+00  -1.3164067e+00  -1.2140253e+00  -1.0450944e+00  -3.1376503e-01  -3.6090333e-02  -2.7931893e-01  -4.9499409e-02  -2.8683941e-02  -2.6387947e-01   3.7527680e-01   5.5980638e-01   5.4577371e-01   7.4092458e-01   2.4500169e-01   1.5955054e-01   1.3848168e-01   7.2728906e-01   3.5140483e-01   8.6426968e-01   4.9107503e-01   6.6475177e-01   5.3605330e-01   4.2647423e-01   7.0907903e-01   2.5499712e-01   5.4635941e-01   2.4558923e-01   4.0559223e-01   3.9987157e-01   2.3590955e-01   1.4097541e-01  -3.6009074e-01  -3.1343967e-01  -6.4726104e-01  -2.6448860e-01   1.2382362e-01   2.4582574e-01   4.5121545e-01   6.8300966e-01   7.7983686e-01   1.4796829e+00   2.5039874e+00   2.7009877e+00   2.5805611e+00   2.5017604e+00   2.0040705e+00   1.9617856e+00
  -1.5394028e+00  -1.3096959e+00  -1.4729996e+00  -1.5303596e+00  -7.2211033e-01  -9.5044636e-01  -5.9475436e-01  -2.5226088e-01  -2.9385753e-01  -1.7739461e-01  -1.4155662e-01  -7.5656295e-01  -2.8526590e-01   1.1404623e-01   9.7215846e-02   4.1999348e-01  -2.2628473e-01  -2.0480433e-01  -1.4030362e-01   4.4951741e-01   6.6655817e-01   7.5378058e-01   6.9800983e-01   3.6875548e-01   5.2896353e-01   6.5166268e-01   8.2011687e-01   4.6561172e-01   7.9042636e-01   9.1515898e-01   9.0294357e-01   3.6667424e-01   3.7656889e-01  -2.3079579e-01  -1.5302123e-01  -2.4013697e-01  -4.0736208e-01  -3.8253632e-01  -1.3359847e-01  -3.0585747e-01  -1.8744809e-01   5.3129603e-03   4.6505289e-01   1.3588993e+00   1.4714863e+00   2.0669159e+00   1.8069540e+00   2.0214607e+00   1.9970941e+00   2.0572692e+00
  -1.4114525e+00  -1.2554657e+00  -1.0309850e+00  -9.5625387e-01  -6.4100766e-01  -9.3619426e-01  -6.3198892e-01  -4.5576753e-01  -7.5083568e-01  -7.2445326e-02  -5.8489395e-01  -6.7349164e-01   1.5919069e-02   1.2564168e-01  -5.8335629e-03   2.8880547e-01   4.2438886e-01   1.3091877e-03   4.8799298e-01   8.0331979e-01   1.1911331e+00   1.2879852e+00   1.0230304e+00   3.6855480e-01   7.7238072e-01   9.5676029e-01   6.3843859e-01   8.1816836e-01   8.3066530e-01   1.0494763e+00   9.0782525e-01   9.8497938e-01   4.4740403e-02   1.2831624e-01   8.5155947e-02  -1.7419898e-01  -6.1126432e-01  -2.7033050e-01  -6.9500122e-01  -2.2279205e-01  -2.5048376e-02  -3.3877979e-01   2.8018047e-01   1.0333823e+00   1.2584257e+00   1.1891375e+00   1.7479930e+00   2.1938417e+00   1.9559548e+00   2.0706198e+00
  -1.0293327e+00  -3.9000964e-01  -3.4343464e-01  -5.8980992e-01  -6.0365871e-01  -6.0650666e-01  -8.3882534e-02   8.1681765e-02   8.6358556e-02   3.3697462e-03   6.6383873e-02  -7.0041468e-01  -5.1448719e-01  -4.0756276e-02   9.7366301e-02   6.0424494e-01   5.1284886e-01   1.1023964e+00   5.3972364e-01   1.0041635e+00   1.3308664e+00   1.3004557e+00   1.1987127e+00   1.3534857e+00   9.7614451e-01   5.3770845e-01   8.8365886e-01   6.8370686e-01   9.9050437e-01   1.0840887e+00   1.2856057e+00   9.9620777e-01   8.5457316e-01   6.6264231e-01   3.2432648e-02   2.3007335e-01  -3.8400821e-01  -1.3470789e-01  -1.9479846e-01  -2.5160919e-01  -2.2286846e-01  -4.0911132e-01  -6.1301196e-02   4.6622442e-01   1.0011092e+00   1.8551678e+00   1.4664453e+00   2.3444182e+00   2.5921883e+00   2.3449897e+00
  -1.2454556e+00  -5.4738798e-01  -6.4672292e-01  -4.8599143e-01  -8.9310902e-01  -9.5220717e-01  -7.6297181e-01  -5.6199102e-01  -2.4425289e-01   1.9756177e-01   5.6435623e-01  -1.6593465e-01   1.6198598e-01   3.5750618e-01  -4.7003622e-02   4.1306928e-01   5.6105284e-01   3.1607539e-01   4.4252706e-01   6.7412890e-01   1.0891668e+00   1.1470183e+00   8.6208661e-01   1.0264338e+00   8.5888585e-01   7.2534709e-01   9.2922079e-01   4.8232706e-01   5.0777490e-01   1.2841898e+00   1.4338372e+00   1.2643189e+00   1.0442511e+00   6.9467875e-01   6.6547375e-01   1.2988354e-01  -2.4519884e-01  -1.0091115e-01  -4.3539033e-02  -4.6038926e-02  -3.0606184e-01  -4.9083435e-01   1.0776297e-01   7.6944913e-01   1.3332185e+00   1.9247075e+00   1.6708086e+00   1.9699155e+00   2.2283616e+00   2.8653242e+00
  -9.2970432e-01  -5.1841389e-01  -3.7426672e-01  -8.8481009e-01  -1.2463927e+00  -1.3692044e+00  -9.9548149e-01  -9.4872909e-01  -3.5284335e-01   1.8106864e-01   2.2407584e-01   3.6466003e-01   2.5424794e-01   4.5574610e-01  -2.0443340e-01   2.7334047e-01   6.9263153e-01   1.5754087e-01   3.3796193e-01   5.1722496e-01   5.9737537e-01   8.9672402e-01   5.6031901e-01   7.1250732e-01   4.9653252e-02   6.4809818e-01   1.1343591e+00   4.1747657e-01   1.4337578e+00   1.2559662e+00   1.4936035e+00   1.3300706e+00   1.3340424e+00   6.8382238e-01   9.2020428e-01   7.7832694e-01  -5.2314068e-02   1.6096244e-01   2.2323425e-01  -6.1232729e-02  -8.8136751e-01  -2.9433083e-01   4.7535624e-01   1.2782059e+00   1.5332662e+00   1.9249371e+00   1.5848804e+00   1.7115958e+00   1.8159330e+00   2.7105155e+00
  -1.3063934e+00  -1.9108384e-01   5.7867415e-02  -3.6859377e-01  -9.2367254e-01  -1.3095839e+00  -1.5957906e+00  -1.0848895e+00  -1.2877074e+00   2.0191183e-01  -1.4371611e-01   2.8356294e-02   3.8044219e-01   1.4027374e-01   2.9898469e-01   8.0919929e-01   9.6575466e-01   8.8094220e-01   6.2720758e-01   9.5366688e-01   1.0767686e+00   9.1077003e-01   5.5174547e-01   5.6902280e-01   2.5750898e-01   3.0441238e-01   1.1761399e+00   9.2897378e-01   8.7192188e-01   1.0294398e+00   1.0744265e+00   7.5933222e-01   4.5216343e-01   1.0087658e+00   8.0324994e-01   1.1189091e+00   5.2330498e-01   3.5523038e-01  -2.0203982e-01  -2.7799161e-01   3.0472875e-02  -3.2238681e-01   4.5398931e-01   1.4924899e+00   1.7186856e+00   2.0554524e+00   1.1878397e+00   1.6094386e+00   1.7305629e+00   2.4898820e+00
  -9.9655520e-01  -6.1366054e-01  -5.1176679e-01  -1.0031264e+00  -1.5860698e+00  -1.6024956e+00  -8.5930740e-01  -8.6923139e-01  -8.8999063e-01  -4.8488040e-01  -2.2915841e-01   8.9973602e-02  -3.5007695e-01  -4.6149109e-02   7.5053570e-01   8.6924112e-01   5.7306054e-01   8.1000635e-01   1.3292364e+00   7.8785585e-01   9.7532459e-01   9.5873388e-01   8.6798859e-01   1.0294338e+00   2.9127873e-01   7.0219753e-02   6.3447747e-01   6.8522900e-01   7.6972875e-01   9.6638081e-01   7.4847672e-01   1.1488232e+00   9.9372225e-01   1.3932225e+00   1.2145596e+00   4.7766383e-01   4.3370700e-01   2.5435833e-01   5.3946600e-01   2.5572353e-01  -3.8153266e-01   1.0407645e-01   4.2015715e-01   8.9309501e-01   1.4291410e+00   1.6291853e+00   1.5267797e+00   1.6192989e+00   1.3611400e+00   1.8295694e+00
  -1.3208364e+00  -7.3501956e-01  -6.6726276e-01  -1.0968724e+00  -1.2550936e+00  -1.2273707e+00  -1.2507847e+00  -1.0106919e+00  -8.8421714e-01  -6.1744718e-01  -4.8040288e-01  -1.8798852e-01   1.4596178e-01   3.4769609e-01   4.7047096e-01   9.4919758e-01   6.4267040e-01   5.2197060e-01   3.2253742e-01   4.5695675e-01   8.1458343e-01   9.3757073e-01   3.9746169e-01   8.0558825e-01   9.1794429e-01   5.9902958e-01   2.4861309e-01   2.1480783e-01   3.4442292e-01   1.0485032e+00   1.5760751e+00   1.2088401e+00   1.5218721e+00   1.0119204e+00   1.1269671e+00   6.4845228e-01   7.4707717e-02  -1.2390524e-01   2.7744336e-01   3.5851258e-01   1.9891087e-01  -2.9663953e-02   5.4543760e-01   4.2973806e-01   8.1312381e-01   1.4129460e+00   1.1704924e+00   1.7460644e+00   1.5795576e+00   1.6253941e+00
  -1.5546751e+00  -6.7803662e-01  -9.1462243e-01  -1.3349924e+00  -1.4443337e+00  -1.1385801e+00  -7.4156021e-01  -1.5740940e+00  -1.1863285e+00  -5.7230711e-01  -4.0446040e-01   4.5123455e-03   7.2601932e-02  -3.3227158e-01  -2.1670005e-01   5.8870767e-02   5.2940894e-02   6.8973749e-02  -6.2954365e-01  -1.5072099e-01  -2.3447326e-01   8.1216442e-01   8.2611190e-01   7.5058091e-01   1.2468311e+00   7.0151329e-01   6.0456908e-01   3.2468788e-01   2.2999336e-01   8.8353582e-01   5.6112264e-01   1.3757159e+00   1.4829127e+00   1.0925251e+00   8.9978748e-01   6.6285460e-01   7.0948337e-01   3.3116052e-01  -2.2217839e-01   3.5034036e-01   1.7065110e-01   4.5647961e-01   5.4040599e-01   4.3434336e-01   1.1667479e+00   8.8926191e-01   9.7617826e-01   1.1155985e+00   1.6459655e+00   1.8742241e+00
  -1.0626674e+00  -1.1598498e+00  -1.2972461e+00  -1.3461725e+00  -1.3045009e+00  -1.1701594e+00  -7.7294875e-01  -1.2170871e+00  -1.6347945e+00  -1.3056310e+00  -4.0962012e-01   1.9650027e-01   1.9556945e-01   7.2485098e-02  -5.3838521e-01  -7.4804635e-02  -6.8424044e-02  -5.1388144e-01  -2.5668432e-01  -1.2252525e-01   8.0018520e-02   4.7337394e-01   1.0636639e+00   7.5308436e-01   1.1522996e+00   7.9380469e-01   1.0165976e+00  -3.0012791e-01   3.5831797e-02   2.5150786e-01   1.0377499e+00   9.7222153e-01   1.4272442e+00   1.3897182e+00   1.2396867e+00   7.8708764e-01   8.7142750e-01   4.1279725e-01  -1.6472431e-01   6.6210887e-01   4.7173849e-01   6.2909039e-01   8.7410493e-01   9.8016379e-01   9.6514219e-01   9.8727920e-01   6.2380431e-01   1.0038239e+00   1.3835721e+00   1.7022626e+00
  -9.1412819e-01  -1.1987001e+00  -6.7168282e-01  -1.1269280e+00  -1.4141616e+00  -8.1128936e-01  -1.5581643e+00  -1.1266926e+00  -7.3857178e-01  -1.0836780e+00  -8.6609268e-01  -6.0160382e-01  -2.6718245e-01  -9.9866890e-01  -4.4642429e-01   7.3149933e-02   1.1544822e-01  -4.5866510e-01  -1.0000841e-01  -5.7697065e-01   1.8716892e-01   3.3797229e-01   7.5495051e-01   5.4749547e-01   2.9633677e-01   5.8710652e-01   5.8619556e-01   1.8806994e-01   6.4125240e-01   4.9143091e-01   1.3012250e+00   1.4524331e+00   1.1856345e+00   1.0552109e+00   5.8872865e-01   1.1847320e+00   1.1482982e+00   4.9991209e-01   3.3796008e-01   5.2796408e-01   4.0734014e-01   5.4458709e-01   9.3212535e-01   7.3888185e-01   1.0718787e+00   1.2846140e+00   1.7430476e+00   1.4769184e+00   1.4234039e+00   2.0500193e+00
  -1.2395101e+00  -1.1045118e+00  -1.4048722e+00  -1.8547734e+00  -1.6071089e+00  -1.3445686e+00  -1.0514884e+00  -9.9070897e-01  -4.0163232e-01  -2.8973168e-01  -1.9326163e-02  -6.9798951e-01  -1.0091356e-01  -7.6672705e-01  -8.1271924e-01   2.1223866e-01   1.8630873e-02  -7.0987223e-01   2.0407731e-02  -5.3182344e-01   3.5323553e-01   8.9997963e-01   6.2152803e-01   5.6835685e-01   3.7808462e-01   4.9422568e-02   5.9418288e-01   1.0287670e-01   6.6050610e-01   9.5002446e-01   1.0804511e+00   1.2696703e+00   1.3971312e+00   9.5211669e-01   8.2535981e-01   9.7752651e-01   4.9379105e-01   5.4072874e-01   4.4693414e-01   2.2686414e-01  -5.6011289e-02   2.1791957e-01   7.5484644e-01   9.2783445e-01   8.0018877e-01   1.4196155e+00   1.6004248e+00   1.9640927e+00   1.5822654e+00   1.7059471e+00
